,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21940,17649690,"Gorgeous condo 20min from NYC,close to the airport",120082555,Arthur,Queens,Rego Park,40.72999,-73.86043000000001,Entire home/apt,125,2,67,2019-07-01,2.58,1,278
21949,17664413,Bx Apartment,45671454,Vii,Bronx,Olinville,40.88438,-73.86397,Private room,125,1,0,,,1,0
21954,17666011,Central Park Views - Private Room & Bathroom,120245256,Paul,Manhattan,Upper West Side,40.79712,-73.96117,Private room,125,1,4,2017-08-15,0.14,1,0
21956,17666780,Lovely Two Bedroom & Event Space From Nonprofit,120256797,Nyls,Brooklyn,Bedford-Stuyvesant,40.69095,-73.93444000000001,Entire home/apt,125,31,4,2019-05-29,0.16,1,178
21961,17669272,MASTER Cozy Bedroom Queen size 2 blocks Timesquare,110081618,Harry,Manhattan,Hell's Kitchen,40.76125,-73.98945,Entire home/apt,134,1,81,2019-03-05,2.96,2,0
21962,17669480,Sunny Brownstone Studio in BedStuy Brooklyn,112814443,Jamal,Brooklyn,Bedford-Stuyvesant,40.68221,-73.94618,Entire home/apt,125,2,104,2019-06-12,3.69,1,268
21971,17680566,*PRIVATE APARTMENT L TRAIN LORIMER STOP,118378908,Jose,Brooklyn,Williamsburg,40.71415,-73.94866999999999,Entire home/apt,108,28,17,2019-04-26,0.66,6,332
21972,17680571,Brooklyn Garden Apartment in 2 Family House,3811546,Vinz,Brooklyn,Bedford-Stuyvesant,40.69076,-73.95404,Entire home/apt,122,4,59,2018-09-01,2.11,1,217
21976,17682081,Artist Brooklyn Heights Home,9028424,Michael,Brooklyn,Brooklyn Heights,40.69551,-73.99371,Entire home/apt,140,7,1,2018-01-02,0.05,1,8
21984,17684098,Spacious Uptown Apartment near Columbia University,19884477,Marine,Manhattan,Morningside Heights,40.80935,-73.95786,Entire home/apt,139,1,77,2018-12-17,2.79,1,0
22005,17699647,"Minimal Oasis | Best Location:S Williamsburg, BK",11524572,Angelica And Prescott,Brooklyn,Williamsburg,40.71233,-73.96181,Entire home/apt,145,3,56,2019-06-24,2.01,1,18
22007,17701658,Luxury Private room in Upper East Side,10661558,Gio,Manhattan,Upper East Side,40.775459999999995,-73.94896999999999,Private room,126,1,120,2019-06-30,4.28,4,148
22009,17702242,Stylish Private BR  in the Upper East Side,10661558,Gio,Manhattan,Upper East Side,40.77349,-73.94994,Private room,129,1,117,2019-07-04,4.2,4,155
22010,17702320,Chic Private BR in Upper East!,10661558,Gio,Manhattan,Upper East Side,40.77571,-73.94803,Private room,119,1,120,2019-06-09,4.34,4,147
22024,17716523,30 Minutes from Manhattan Apartment by South Beach,41398005,Mirco,Staten Island,Arrochar,40.59347,-74.06914,Entire home/apt,122,1,52,2019-06-23,2.0,3,219
22034,17729625,Lovely Brown Stone Casa Curran,120890372,Michelle Curran,Brooklyn,Bushwick,40.695,-73.90755,Entire home/apt,145,7,25,2019-06-16,0.95,1,271
22052,17741347,Cozy studio w/kitchen & bathroom. Great location,3435092,Elena,Manhattan,Upper East Side,40.7823,-73.94838,Entire home/apt,105,5,117,2019-06-23,4.29,3,187
22054,17744351,1 Bd furnished Bayridge Brooklyn NY,119029523,Ebada,Brooklyn,Fort Hamilton,40.622409999999995,-74.02863,Entire home/apt,115,4,3,2019-05-19,0.48,3,295
22076,17762525,"Quiet, Comfortable Studio in Chelsea/Village",19824881,Julia,Manhattan,Chelsea,40.741279999999996,-73.99986,Entire home/apt,139,1,0,,,1,0
22077,17762733,MASTER SUITE IN THE CENTRAL PARK,114477998,Marilyn,Manhattan,East Harlem,40.79274,-73.94561999999999,Private room,103,2,137,2019-07-06,5.12,4,208
22092,17774731,Beautiful private studio near central park,45006492,Lucia,Manhattan,East Harlem,40.80617,-73.9415,Entire home/apt,115,1,161,2019-06-23,5.78,2,156
22099,17777286,Brownstone studio near central park,45006492,Lucia,Manhattan,East Harlem,40.80623,-73.94046999999999,Entire home/apt,115,1,134,2019-06-24,4.81,2,1
22101,17778366,Shang Ri La Studio,10910171,Melissa,Queens,Rockaway Beach,40.58493,-73.81736,Entire home/apt,120,1,113,2019-06-25,4.07,2,133
22108,17786762,"Lovely 1 Bdrm, Glittering City Lights & Waterview",945880,Juhea,Manhattan,Hell's Kitchen,40.76428,-73.9941,Entire home/apt,127,3,1,2017-05-12,0.04,1,0
22111,17790958,Room in SOHO! On Broome Street,49651890,Rosemarie,Manhattan,Nolita,40.721959999999996,-73.99664,Private room,120,6,47,2019-07-03,2.54,1,40
22125,17808917,Gorgeous & Spacious UES apartment,85218001,Natasha,Manhattan,Upper East Side,40.77666,-73.95618,Private room,105,2,8,2018-06-16,0.3,1,0
22130,17811033,LARGE LUXURY DESIGNER WALL ST APARTMENT,96735804,E,Manhattan,Financial District,40.70552,-74.00941,Entire home/apt,110,7,32,2019-06-13,1.17,1,272
22133,17813679,Bright 1 Bedroom Apartment in Brooklyn,15400695,Danielle,Brooklyn,Crown Heights,40.67541,-73.94917,Entire home/apt,110,2,4,2019-05-19,0.3,1,0
22138,17820343,Cozy Studio on the Upper East Side!,30283594,Kara,Manhattan,Upper East Side,40.761379999999996,-73.9598,Entire home/apt,115,30,1,2017-09-30,0.05,121,336
22140,17824129,NEWLY FURNISHED Studio at Park Avenue South,102763353,Krysia,Manhattan,Midtown,40.743970000000004,-73.98405,Entire home/apt,130,4,5,2018-09-02,0.19,2,0
22142,17825100,2 bedroom with patio in clinton hill,48243500,Carri,Brooklyn,Clinton Hill,40.69422,-73.96565,Entire home/apt,107,2,5,2017-05-30,0.18,1,0
22143,17826827,Shabby chic Studio 1 Block from McGolrick Park,5626253,Matthew,Brooklyn,Greenpoint,40.7233,-73.94187,Entire home/apt,116,1,9,2017-04-30,0.32,1,0
22166,17845650,Cosy Midtown Studio,121620125,Phil,Manhattan,Midtown,40.757940000000005,-73.96959,Entire home/apt,141,8,12,2018-02-02,0.44,1,0
22168,17848298,Quiet Home in Manhattan,9871522,Adam,Manhattan,Morningside Heights,40.81473,-73.96217,Entire home/apt,140,2,2,2018-05-07,0.14,1,0
22170,17848657,Sunny Brooklyn Apartment with Full Kitchen,12117418,Jeanette,Brooklyn,Navy Yard,40.69851,-73.96961,Entire home/apt,142,2,3,2017-08-28,0.11,1,0
22175,17856672,"New 1 Bedroom, Clean, Modern Apartment",53978622,Narina,Manhattan,Harlem,40.81217,-73.94055999999999,Entire home/apt,149,3,80,2019-06-24,2.92,2,268
22183,17863000,"Greenpoint, BK 1 Bedroom, Couple/Solo Traveler",451032,Daniela,Brooklyn,Greenpoint,40.72428,-73.94686,Entire home/apt,120,3,8,2019-06-21,1.28,1,3
22184,17864665,Fully Furnish Fancy Alcove Studio in Manhattan,4059918,Sonia,Manhattan,Upper East Side,40.769870000000004,-73.95111,Entire home/apt,110,14,4,2019-07-06,0.36,1,221
22188,17866206,"Coney Island Private Apt*** Wi Fi, LCD TV MCU Park",114736959,Ed,Brooklyn,Coney Island,40.577059999999996,-73.98439,Entire home/apt,110,2,57,2019-05-27,2.13,6,144
22192,17875002,Nice private room in quiet E Village apt,10387304,Michael,Manhattan,East Village,40.73057,-73.986,Private room,125,2,21,2019-07-01,0.77,2,329
22194,17876530,Spacious Garden Apartment Private Entrance,11305944,Yahaira,Bronx,Allerton,40.86868,-73.85483,Entire home/apt,105,2,73,2019-06-13,2.67,5,87
22195,17876921,Bright Williamsburg Apt Steps from Train,47054725,Katharine,Brooklyn,Williamsburg,40.70937,-73.95903,Entire home/apt,115,4,6,2017-09-20,0.22,1,0
22211,17892920,"Spacious & Bright, Full Apt in Astoria/LIC",14991730,Trevor,Queens,Long Island City,40.7542,-73.92849,Entire home/apt,145,5,23,2019-06-24,2.15,1,173
22217,17899990,Spacious quiet garden 1 Br + Sunny Back Yard,92963740,Remy,Brooklyn,Sunset Park,40.66194,-73.99138,Entire home/apt,139,3,32,2019-07-01,1.25,2,20
22218,17900193,"Spacious, newly renovated LES 1-bedroom apt!",122650568,Anabella,Manhattan,Lower East Side,40.721470000000004,-73.98774,Entire home/apt,127,2,3,2017-04-21,0.11,1,0
22226,17906420,Relaxing Brownstone One Bedroom,6899124,Paul,Brooklyn,Bedford-Stuyvesant,40.68698,-73.95228,Entire home/apt,148,1,37,2019-06-23,1.44,1,0
22228,17906990,"Sunny, Beautiful, Upper East Side TRUE One Bedroom",23377863,Kristen,Manhattan,Upper East Side,40.780559999999994,-73.95182,Entire home/apt,147,4,9,2019-07-05,0.47,1,7
22230,17908179,Boho 1 bed apt in BK brownstone with back yard,5502239,Maxyne,Brooklyn,Clinton Hill,40.69345,-73.96632,Entire home/apt,130,5,3,2018-05-08,0.12,1,0
22233,17919742,Heart of Bushwick Apartment For Coffee Lovers!,8894559,Duncan,Brooklyn,Bushwick,40.70127,-73.91764,Entire home/apt,120,2,8,2018-11-25,0.31,1,1
22234,17922181,Cute UWS studio off CPW,5162192,Amy,Manhattan,Upper West Side,40.79857,-73.96162,Entire home/apt,110,30,9,2019-05-19,0.38,12,161
22235,17922242,Spacious and quiet East Village Private Studio,14135981,Elsa,Manhattan,East Village,40.72439,-73.97606999999999,Entire home/apt,130,5,2,2019-06-11,1.58,1,363
22238,17925337,New bedroom in a 2 bedroom apartment. Super nice.,122498535,Gf,Brooklyn,East Flatbush,40.656940000000006,-73.92728000000001,Private room,138,30,13,2018-04-07,0.48,3,37
22239,17926910,East Harlem Studio Apartment,122924398,Lynn,Manhattan,East Harlem,40.79424,-73.93495,Entire home/apt,125,1,123,2019-06-22,4.54,1,84
22245,17938814,"Beautiful spacious one bedroom, upper east side",55199493,Julia,Manhattan,Upper East Side,40.7729,-73.95738,Entire home/apt,115,2,100,2019-06-16,3.67,1,91
22253,17943407,"Classic East Village studio, best NYC neighborhood",3463177,Emch,Manhattan,East Village,40.73114,-73.98439,Entire home/apt,110,7,6,2019-06-30,0.23,1,52
22262,17952472,和缘特色浪漫房,105074140,Emmy,Queens,Flushing,40.75656,-73.80385,Private room,108,1,3,2019-02-20,0.44,4,0
22269,17958414,Beautiful & Comfortable Apartment in Brooklyn!,123048179,Joseph,Brooklyn,Bensonhurst,40.619009999999996,-74.00045,Entire home/apt,120,3,45,2019-06-16,1.65,1,295
22273,17962656,Awesome Cozy Studio West Village,23981711,Saba,Manhattan,West Village,40.735890000000005,-74.00304,Entire home/apt,139,3,29,2019-05-11,1.05,1,0
22290,17981267,⭐️Walk + Transit Score 97⭐️8min to Yankee Std⭐️,123518076,Seana,Bronx,Concourse,40.82097,-73.92739,Entire home/apt,145,2,76,2019-07-01,3.04,1,139
22306,18004987,Warm cozy green house,109854433,Careen,Brooklyn,Bushwick,40.68815,-73.91032,Entire home/apt,120,2,76,2019-06-24,2.78,2,270
22315,18010406,Specious and cozy NYC apartment,123818434,Natalia,Manhattan,Harlem,40.81053,-73.94332,Entire home/apt,130,2,23,2019-06-02,0.85,1,14
22321,18018424,Spacious Financial District Loft - Whole Apartment,123894644,Spencer,Manhattan,Financial District,40.70648,-74.01234000000001,Entire home/apt,105,12,4,2017-11-19,0.16,1,0
22338,18034890,"Quiet, tranquil room in the middle of everything!",3660702,Greg,Manhattan,Chelsea,40.747009999999996,-73.9914,Private room,105,1,132,2019-06-22,4.81,4,103
22341,18040417,Downtown HighRise Luxury Building!,42287744,Camilo,Manhattan,Financial District,40.70732,-74.01451,Private room,105,2,18,2018-08-16,0.65,1,95
22347,18043457,Spacious Private Room in Nolita,15651644,Alan,Manhattan,Chinatown,40.71866,-73.99633,Private room,120,3,1,2017-05-21,0.04,1,0
22351,18050153,Chelsea Haven--Summer Sublet,10621137,Anne Marie,Manhattan,Chelsea,40.74686,-74.0043,Entire home/apt,134,3,1,2017-08-12,0.04,1,0
22359,18059239,Airy studio in south Park Slope,27159049,Ivan,Brooklyn,Gowanus,40.669259999999994,-73.991,Entire home/apt,142,1,8,2017-06-04,0.29,1,0
22369,18070109,1 Min from Bedford Ave L in RR Apt,7860852,Matthew,Brooklyn,Williamsburg,40.71882,-73.95562,Private room,110,3,0,,,2,0
22395,18087564,Quiet spacious sunny studio in Greenpoint Brooklyn,5735174,Yoav,Brooklyn,Greenpoint,40.73542,-73.9562,Entire home/apt,120,20,17,2019-06-30,0.65,1,59
22396,18089676,Cozy Escape in Brooklyn,124580765,Ruth,Brooklyn,Prospect-Lefferts Gardens,40.65932,-73.94179,Entire home/apt,129,2,86,2019-06-30,3.17,1,247
22403,18092438,LOCATION! Coffee and Central Park!,17428203,Christine,Manhattan,Upper East Side,40.77241,-73.94800000000001,Entire home/apt,124,31,0,,,2,0
22404,18094196,Upper East Side Full 1-Bedroom Apartment,16307239,Julia,Manhattan,Upper East Side,40.7709,-73.95508000000001,Entire home/apt,130,7,5,2019-07-06,0.21,1,14
22408,18095883,Charming 2 Bedroom home close to Airport and City,70774951,Farhan,Queens,East Elmhurst,40.76745,-73.87915,Entire home/apt,125,1,138,2019-06-23,6.92,3,111
22419,18109817,Great Studio Near Time Square,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.764759999999995,-73.99453000000001,Entire home/apt,115,30,3,2018-04-22,0.12,31,326
22429,18120946,Tranquility in a Sunny  Duplex w/Private Bathroom,9909635,Vadim,Brooklyn,Bedford-Stuyvesant,40.6919,-73.94487,Private room,125,1,60,2019-07-03,2.21,3,90
22431,18123155,Fully Fancy Furnish Apartment in Manhattan.,124886133,Tom,Manhattan,Upper East Side,40.76982,-73.95258000000001,Entire home/apt,105,30,2,2018-08-22,0.08,1,120
22440,18136685,"Clean, Cosy Private 1 Bd Apartment Fort Greene",8740662,Nichole,Brooklyn,Clinton Hill,40.693690000000004,-73.96826,Entire home/apt,125,6,0,,,1,0
22441,18138307,"Private Room, shared bathroom in Hamilton Heights",17643263,Frank,Manhattan,Harlem,40.83126,-73.94832,Private room,120,2,14,2017-08-07,0.52,1,0
22455,18155063,Spacious Studio ( W 48 street ),51501835,Jeniffer,Manhattan,Hell's Kitchen,40.7647,-73.99414,Entire home/apt,120,30,0,,,31,353
22462,18160364,"UWS 1BR Apartment, Charming,  Exposed Brick (5B)",106837455,Lisa,Manhattan,Upper West Side,40.7847,-73.98196,Entire home/apt,136,29,1,2018-01-01,0.05,8,0
22463,18161036,Large private room on the Upper East Side,4240419,Haldun,Manhattan,Upper East Side,40.77681,-73.95123000000001,Private room,120,2,4,2018-01-01,0.15,1,0
22465,18169166,"UWS 1BR, Landmarked Townhouse, Sunny (4B)",106837455,Lisa,Manhattan,Upper West Side,40.78463,-73.98303,Entire home/apt,119,30,1,2017-05-31,0.04,8,310
22476,18176796,3BED apartment 20 MINS TO MANHATTAN,116723158,Jamaul,Brooklyn,East Flatbush,40.653209999999994,-73.95199000000001,Entire home/apt,140,1,111,2019-07-07,4.53,1,259
22488,18190480,Park Slope Gem full of natural light,28929752,Sarah,Brooklyn,Park Slope,40.676320000000004,-73.97328,Entire home/apt,115,3,4,2018-05-20,0.23,1,0
22490,18191456,Amazing Studio in Downtown Flushing,5962328,Alan,Queens,Flushing,40.75933,-73.82313,Entire home/apt,115,30,3,2019-05-24,0.12,15,7
22493,18191965,Upper east side - Cozy Room,125542850,Gabriele,Manhattan,Upper East Side,40.76976,-73.95208000000001,Private room,110,3,11,2019-07-03,0.41,1,203
22498,18194482,Bed-Stuy Beauty,9945748,Shakira,Brooklyn,Bedford-Stuyvesant,40.68371,-73.94156,Entire home/apt,130,4,13,2017-10-02,0.48,1,0
22500,18196880,Sunny Apartment Near Prospect Park,5378851,Kate,Brooklyn,Crown Heights,40.66429,-73.9581,Private room,115,7,2,2018-10-21,0.09,1,95
22514,18208811,"Warm, clean room in a historic Harlem brownstone",20368225,Jessica,Manhattan,Harlem,40.80965,-73.94696,Private room,115,1,120,2019-06-22,4.77,3,34
22519,18210950,2 bedroom at Wyndham Midtown 45 New York City,57571805,Gharet,Manhattan,Midtown,40.7523,-73.97299,Entire home/apt,134,4,2,2017-09-27,0.08,3,0
22528,18221864,Lovely 1 BD on the Upper West Side,70601471,Andreas,Manhattan,Upper West Side,40.78906,-73.97731999999999,Entire home/apt,148,1,131,2019-06-24,4.9,1,277
22531,18222359,LIVE BROOKLYN! Private 1 BR APT - 5 min to Subway,120804342,David,Brooklyn,Bedford-Stuyvesant,40.6946,-73.94429000000001,Entire home/apt,109,2,112,2019-07-05,4.22,2,258
22537,18226108,"1-bedroom apartment in Williamsburg, Brooklyn",57641560,Christopher,Brooklyn,Williamsburg,40.7164,-73.95437,Entire home/apt,146,4,58,2019-06-22,2.5,2,17
22540,18227529,Live in New York Near Central Park and Columbia U.,21940966,Mekkie,Manhattan,Harlem,40.80567,-73.95676999999999,Entire home/apt,140,2,82,2019-07-05,3.17,2,5
22552,18240637,COZY-CHIC CROWN HEIGHTS 1-BED,27442469,Deri,Brooklyn,Crown Heights,40.67694,-73.94631,Private room,145,3,1,2017-05-01,0.04,1,0
22554,18240963,Coney Island MCU Park Wi fi Cable Apt****,114736959,Ed,Brooklyn,Coney Island,40.57609,-73.98605,Entire home/apt,110,3,52,2019-07-05,1.95,6,150
22557,18248683,Sunny East Village Apartment,126101478,Bobby,Manhattan,East Village,40.72412,-73.97910999999999,Entire home/apt,140,5,1,2017-05-03,0.04,1,0
22561,18252876,Charming Spacious Studio in UWS with balcony,60022283,Audrey,Manhattan,Morningside Heights,40.80507,-73.96414,Entire home/apt,116,3,16,2019-05-25,0.61,1,0
22567,18254314,"St. Marks, East Village penthouse loft w/ patio!",100288,Tiff & David,Manhattan,East Village,40.72842,-73.98679,Private room,140,4,11,2017-12-12,0.42,1,0
22574,18263839,An amazing Studio Apt in FIDI,57192926,Yara,Manhattan,Financial District,40.70689,-74.00671,Entire home/apt,145,3,87,2019-06-29,3.28,1,140
22597,18283136,Modern midtown studio,44453334,Oleg,Manhattan,Hell's Kitchen,40.75383,-73.99733,Shared room,145,4,0,,,1,0
22601,18285079,"Cozy 1BD in East Village, Manhattan",13816539,Theodore,Manhattan,East Village,40.729820000000004,-73.98076,Entire home/apt,118,2,4,2019-05-31,0.92,1,0
22605,18286926,Joy's Luxury Apartment with Free Parking Space,126451493,Joy,Brooklyn,Canarsie,40.63136,-73.90921,Entire home/apt,125,1,26,2019-06-15,1.07,1,360
22606,18287688,UES one bedroom,57531995,Ashley,Manhattan,Upper East Side,40.77138,-73.94973,Entire home/apt,145,1,15,2018-04-29,0.62,1,0
22612,18288774,"Top-Floor Studio In Quaint, Quiet Brownstone",17393160,Tynan,Brooklyn,Cobble Hill,40.688179999999996,-73.99483000000001,Entire home/apt,125,4,3,2017-05-25,0.11,1,0
22616,18290841,"Clean, Chic, Modern Studio in UWS",33608519,Grace,Manhattan,Morningside Heights,40.8058,-73.9652,Entire home/apt,145,1,0,,,1,0
22622,18303895,BEAUTIFUL BROWNSTONE STUDIO IN SOUTH HARLEM,126592760,Felicia,Manhattan,Harlem,40.80514,-73.95115,Entire home/apt,125,2,98,2019-07-02,3.67,1,247
22630,18309354,"Spacious Private Room In New York, Manhattan",55778523,Lydia,Manhattan,Morningside Heights,40.804559999999995,-73.96521,Private room,125,1,4,2017-05-22,0.15,1,0
22641,18314397,Charming Room 4 blocks from Empire State Building,94648262,Martin & Christine,Manhattan,Kips Bay,40.744040000000005,-73.97985,Private room,110,3,59,2019-06-23,2.92,1,51
22652,18329982,Gorgeous Studio in Greenpoint with City Views,7503643,Vida,Brooklyn,Greenpoint,40.72749,-73.9406,Entire home/apt,129,30,0,,,52,5
22653,18330221,Williamsburg Apartment,22089161,Monika,Brooklyn,Williamsburg,40.718709999999994,-73.94499,Entire home/apt,125,1,0,,,1,0
22656,18331925,"Huge, Sunny 2 Bedroom Apt. near Prospect Park",1390999,Sarah,Brooklyn,Kensington,40.64632,-73.98343,Entire home/apt,110,40,0,,,1,118
22663,18341576,Spacious Sunlit 1 BR Apartment in Heart of Harlem,4213096,Jeff,Manhattan,Harlem,40.80355,-73.94646999999999,Entire home/apt,110,30,3,2019-05-09,0.12,1,249
22674,18356695,Spacious 2-Bedroom Apartment Near Central Park,5143286,Ewa,Manhattan,Morningside Heights,40.80897,-73.95651,Entire home/apt,120,14,5,2018-08-23,0.21,1,79
22678,18358279,Luxury 2 Bedroom Apartment!!,44852596,Luna,Manhattan,Financial District,40.704679999999996,-74.00721999999999,Entire home/apt,130,3,19,2019-07-01,0.72,1,244
22681,18358437,"Clean, Modern Duplex Upper East Side with Patio",41869754,Yosef,Manhattan,Upper East Side,40.7839,-73.94823000000001,Private room,115,2,36,2019-06-24,1.38,1,3
22686,18359115,LOVELY APARTMENT IN BEST LOCATION !,43887030,Anastasia,Manhattan,Upper East Side,40.76765,-73.95506999999999,Entire home/apt,145,10,4,2019-04-19,0.16,1,0
22691,18361390,Huge 1-bedroom with lofts near Central Park,127113351,Maria,Manhattan,Upper West Side,40.77827,-73.97673,Entire home/apt,149,7,5,2018-09-01,0.21,1,10
22695,18369169,"☆☆Hell's Kitchen, Central Park, Times Square☆☆",32044305,Mark,Manhattan,Hell's Kitchen,40.762170000000005,-73.98765,Private room,130,4,91,2019-07-01,3.42,1,254
22697,18370699,Spacious Greenpoint Apt near McGolrick Park!,36883838,Monika,Brooklyn,Greenpoint,40.72211,-73.94215,Entire home/apt,145,2,20,2019-06-26,0.76,1,98
22710,18381623,Luminous Zen Garden Retreat,23036053,Terrence,Manhattan,East Village,40.729079999999996,-73.9797,Private room,145,4,64,2019-06-29,2.46,1,136
22715,18386915,"Sunny Studio in Park Slope, Brooklyn",32706119,Shanee,Brooklyn,Park Slope,40.66989,-73.98756999999999,Entire home/apt,120,2,86,2019-06-10,3.24,2,185
22720,18388706,Nice 2 bedroom in Upper West / Central Park.,18767676,Mike,Manhattan,Upper West Side,40.79864,-73.96364,Entire home/apt,149,3,0,,,1,0
22721,18389694,2 bedroom LES,43107610,Kate,Manhattan,Lower East Side,40.71933,-73.99,Entire home/apt,142,4,2,2017-04-30,0.07,1,187
22722,18390143,"Huge Room, Top Floor Of Brownestone",91167002,Alyson,Manhattan,Hell's Kitchen,40.765370000000004,-73.98855,Private room,120,2,32,2019-06-13,1.25,3,90
