,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19773,15832372,Big bright room in fantastic location,10398617,Nathan,Brooklyn,Williamsburg,40.7121,-73.95891999999999,Private room,70,2,19,2019-04-24,0.6,1,19
19778,15833574,Delightful studio apartment.,102526590,Edward,Staten Island,Castleton Corners,40.62063,-74.13001,Entire home/apt,65,2,52,2019-06-30,1.95,1,40
19780,15835247,Sunny bedroom in Alphabet City,7455706,Amanda,Manhattan,East Village,40.72117,-73.97839,Private room,80,6,10,2019-06-09,0.31,2,7
19786,15843671,FLUSHING APT!! BEST DEAL IN NYC!!!,102624893,Kevin,Queens,Flushing,40.759570000000004,-73.82206,Entire home/apt,85,1,68,2017-12-24,2.13,1,0
19789,15845077,"Sunny, 1 Bedroom in Bedstuy, Brooklyn",14566486,Daisy,Brooklyn,Bedford-Stuyvesant,40.68434,-73.95399,Entire home/apt,85,7,1,2016-11-07,0.03,1,0
19790,15845215,Cozy bedroom apt near to LGA airport. Free Parking,76536839,Tashi,Queens,Jackson Heights,40.750820000000004,-73.89447,Entire home/apt,99,2,171,2019-06-23,5.3,2,1
19795,15853165,Private and Cozy Bedroom in Williamsburg,89759874,Pauline,Brooklyn,Williamsburg,40.70688,-73.96745,Private room,72,1,154,2019-07-06,4.79,1,215
19798,15855156,Cozy room in the heart of Astoria,40503875,Hebert,Queens,Astoria,40.75927,-73.9092,Private room,55,1,94,2019-04-16,2.91,2,0
19804,15857916,A Nice Place to Stay in Bed Stuy,58118452,Baron,Brooklyn,Bedford-Stuyvesant,40.68898,-73.94756,Private room,53,1,59,2018-03-02,1.9,1,188
19810,15859962,1 Bd Kips Bay  Luxury/Doorman. - Pool & Gym.,102792338,Henry,Manhattan,Kips Bay,40.74411,-73.98011,Shared room,65,4,0,,,1,0
19811,15860051,Cozy private room with King sizebed,99937669,Kary,Manhattan,East Village,40.72524,-73.97776999999999,Private room,70,1,209,2019-07-06,6.45,1,203
19813,15861331,"Cozy, spacious room in Williamsburg",1260413,Helena,Brooklyn,Williamsburg,40.71368,-73.94236,Private room,89,5,26,2019-05-22,0.8,3,0
19815,15865251,Manhattan - Upper East Side Lovely Private Bedroom,69406365,Yoko,Manhattan,Upper East Side,40.77097,-73.94861999999999,Private room,60,1,27,2017-06-30,0.88,2,0
19817,15866130,PRIVATE ROOM - BEST PRICE,32209352,Diana,Brooklyn,Bushwick,40.696,-73.91303,Private room,57,4,17,2019-05-19,0.66,2,307
19819,15867248,Gorgeous Sanctuary Upper East Side,28966357,Dorothy,Manhattan,East Harlem,40.786,-73.94570999999999,Private room,99,2,81,2019-05-26,2.51,3,88
19822,15868654,Huge Room next to subway - 15min from Times Square,21503447,Anthony,Manhattan,Washington Heights,40.8451,-73.94100999999999,Private room,65,5,3,2017-05-06,0.1,1,179
19827,15874245,"Spacious, Cozy Home Away From Home",48961085,Anabelle,Queens,Astoria,40.76422,-73.92491,Private room,88,5,7,2017-06-22,0.22,1,0
19828,15874648,A cozy and private place,102924482,Luis,Manhattan,Harlem,40.825140000000005,-73.95489,Private room,60,4,41,2019-06-09,1.31,1,98
19830,15876032,Great Bedroom in a great location. Fun hosts.,59358,V.Stephan,Manhattan,Upper East Side,40.7844,-73.94856,Private room,65,2,42,2019-06-13,1.31,2,0
19834,15884886,Brooklyn Stay,58368740,Bianca,Brooklyn,Bedford-Stuyvesant,40.68537,-73.95043000000001,Private room,70,1,1,2017-01-02,0.03,1,0
19836,15886369,Large bright and quiet room with private bathroom,10191995,Nora,Manhattan,Chinatown,40.71622,-73.9912,Private room,61,5,25,2019-07-04,0.79,2,20
19839,15888448,"BKlyn:Artsy, old fashioned at affordable price !",5151544,Ale,Brooklyn,Cypress Hills,40.68148,-73.8904,Entire home/apt,63,4,54,2019-07-07,1.71,1,344
19840,15888785,Bushwick Chill Spot (Luxury Rental),65092392,Jed,Brooklyn,Bushwick,40.69912,-73.93508,Private room,65,3,72,2019-06-30,2.26,1,179
19844,15890547,Nice bedroom in lovely Greenpoint,19818873,Aline,Brooklyn,Greenpoint,40.72311,-73.9411,Private room,89,1,86,2019-05-10,2.7,1,173
19852,15903188,Private room in Astoria 10min ride to Central Park,57307079,Julian,Queens,Astoria,40.76785,-73.91596,Private room,70,1,19,2019-06-09,1.5,1,172
19865,15918889,Private room in beautiful Williamsburg apartment,14315424,Alexa,Brooklyn,Williamsburg,40.707809999999995,-73.95324000000001,Private room,58,2,6,2017-12-31,0.2,1,0
19867,15926876,Renovated rooms. Newly furnished 5 min from nyc.,103345244,Jeff,Bronx,Kingsbridge,40.885459999999995,-73.90526,Private room,55,1,0,,,2,64
19877,15929281,new Private room Near Tompkins square park,1810885,Alex,Manhattan,East Village,40.72468,-73.9783,Private room,85,3,48,2019-06-24,1.51,3,44
19880,15930602,Large Sunny Room in a Harlem Brownstone,8455776,Wendy,Manhattan,Harlem,40.82305,-73.95033000000001,Private room,60,1,23,2019-06-16,0.73,2,97
19886,15937310,Grace,38294216,Rachel,Queens,South Ozone Park,40.66675,-73.81071,Private room,75,10,7,2019-04-13,0.27,4,197
19890,15940176,Cute room in Williamsburg BK,1252820,Marc,Brooklyn,Williamsburg,40.71329,-73.96321999999999,Private room,60,5,72,2019-07-06,2.35,1,7
19903,15952950,Spacious Bushwick Loft,58503744,Rachel,Brooklyn,Bushwick,40.69505,-73.90729,Private room,65,4,4,2018-06-14,0.12,1,0
19911,15956162,Cozy room with balcony in 15mins Manhattan,103488282,Kaka,Queens,Sunnyside,40.74674,-73.92194,Private room,75,1,122,2019-06-24,3.78,5,0
19912,15956772,"Clean, Cozy Private Room in Classy Bushwick Apt",103611173,Jiyae,Brooklyn,Bushwick,40.69838,-73.91965,Shared room,60,1,0,,,1,0
19914,15958090,"Gorgeous, cozy, clean - 25mins to Times Square.",9112269,Tn,Queens,Astoria,40.75669,-73.91974,Entire home/apt,74,2,21,2018-09-13,0.89,1,0
19916,15958841,Spacious Brooklyn Apt (2 Stops to NYC),778293,Jamin,Brooklyn,Sunset Park,40.65766,-73.99919,Entire home/apt,95,3,73,2019-07-01,2.39,1,131
19917,15961623,Cozy home away from home,83542652,Roger,Queens,Elmhurst,40.72381,-73.88688,Private room,59,3,8,2019-06-26,0.83,1,73
19927,15968426,Comfy spacious Astoria aptmt 15m from Manhattan,2753243,Jwanah,Queens,Astoria,40.76248,-73.92421999999999,Private room,56,3,0,,,1,0
19932,15970318,"2 beds in single nice room, JFK&LGA 15 minutes.",101657794,Dr. Shirin,Queens,Briarwood,40.70839,-73.80623,Private room,65,1,47,2019-05-12,1.48,6,365
19934,15971062,Cozy room 5 mn walk to central park,2448006,El Haj,Manhattan,Harlem,40.8036,-73.94603000000001,Private room,80,2,3,2019-06-24,0.28,3,339
19935,15971308,Private Room with Private Bathroom in Harlem,1301576,Siobhan,Manhattan,East Harlem,40.80604,-73.94233,Private room,85,3,97,2019-06-24,3.07,2,14
19937,15972733,Cozy Private Bedroom in the Lower East Side,40639815,Carolina,Manhattan,Lower East Side,40.71953,-73.98364000000001,Private room,75,8,0,,,1,0
19940,15974364,"Colorful, Sun-filled ""Gypsy Cave"" Bedroom in 3BR",92272,Kristin,Manhattan,Gramercy,40.732659999999996,-73.98411999999999,Private room,75,2,18,2019-05-17,0.88,3,62
19941,15975039,NYC/ ✰ Prime Williamsburg ✰  w/ Private Patio,5179523,Max,Brooklyn,Williamsburg,40.711690000000004,-73.95827,Private room,91,1,13,2019-06-12,0.55,3,85
19944,15981196,Bedroom w/ living room in heart of Crown Heights,100806,Madeline,Brooklyn,Crown Heights,40.67302,-73.94815,Private room,65,3,10,2019-05-26,0.93,1,12
19950,15983444,Wonderful Private Room with Spacious Outdoor Patio,103850896,Ashley,Brooklyn,Williamsburg,40.716440000000006,-73.9433,Private room,60,2,5,2017-10-22,0.16,2,0
19961,15985873,A Discounted room in heart of New York !,519554,Umut&Deniz,Manhattan,Lower East Side,40.71867,-73.98959,Private room,78,2,46,2019-06-16,1.45,5,341
19962,15986033,"Cozy Studio by public garden, Washington Heights!",46173411,Brittany & Matt,Manhattan,Washington Heights,40.8359,-73.93842,Entire home/apt,80,8,4,2018-07-09,0.13,1,0
19964,15986677,"A Private Room in Manhattan, NYC !!!",519554,Umut&Deniz,Manhattan,Lower East Side,40.718579999999996,-73.98968,Private room,78,2,7,2018-06-30,0.23,5,365
19966,15986856,"Cozy for female, 10 min away from Manhattan",86569571,Sara,Queens,Long Island City,40.75748,-73.93119,Private room,52,1,0,,,1,0
19974,15989608,Spacious room w/ own bathroom in the East Village,6049738,Fayth,Manhattan,East Village,40.7308,-73.98619000000001,Private room,76,30,4,2018-08-31,0.13,2,0
19977,15990316,1-Bedroom Apt Near Manhattan,14292409,Matt,Queens,Astoria,40.76332,-73.91351,Entire home/apt,95,4,20,2018-02-19,0.63,1,0
19979,15992078,Best Location! Near Times Sq Javits Ctr Penn Sta,15679125,C.D.,Manhattan,Hell's Kitchen,40.75372,-73.99332,Shared room,99,1,8,2019-05-19,0.26,1,365
19981,15995824,Cozy room in Roosevelt Island.,21452718,Juan,Manhattan,Roosevelt Island,40.76375,-73.94856,Private room,65,20,2,2019-02-24,0.34,1,0
19983,15997880,"Bright, cozy studio in Astoria",103981529,Eva,Queens,Long Island City,40.76184,-73.92839000000001,Entire home/apt,76,3,9,2017-06-11,0.29,1,0
19992,16004776,Bright Garden Room with Kitchenette,7051379,Susan,Brooklyn,Downtown Brooklyn,40.696709999999996,-73.98416999999999,Private room,70,2,106,2019-07-06,3.59,2,53
19994,16004977,Cosy renovated studio apartment in Bed Stuy,26243457,Lina,Brooklyn,Bedford-Stuyvesant,40.68919,-73.94073,Entire home/apt,80,3,6,2017-09-29,0.24,1,0
19995,16005448,East Village Jewel,104055319,Esther,Manhattan,East Village,40.72757,-73.98439,Private room,55,3,12,2018-03-25,0.37,1,4
20001,16011441,15 minute train ride to Times Square,101602599,M,Queens,Woodside,40.74327,-73.90626999999999,Private room,75,3,9,2018-08-26,0.28,2,7
20005,16014657,Private Bedroom for 1 Female - LIC great location!,104125363,Monica,Queens,Long Island City,40.74644,-73.94479,Private room,70,4,1,2019-01-04,0.16,1,0
20013,16019792,Cozy brand new studio with private entrance,104188124,Sonia,Brooklyn,East Flatbush,40.632909999999995,-73.94301999999999,Entire home/apt,70,2,62,2019-07-02,1.94,1,40
20015,16024539,"Beautiful Greenpoint, Brooklyn apt by the park",1622733,Cristina,Brooklyn,Greenpoint,40.72413,-73.9509,Entire home/apt,75,2,14,2019-06-08,0.7,1,93
20016,16025835,Spacious King Bedroom with Free parking Near Train,24296233,Victoria,Queens,Bayside,40.75555,-73.76515,Entire home/apt,53,6,0,,,1,66
20017,16026000,Nice Manhattan bedroom,34320426,Manny Lucas,Manhattan,Midtown,40.75976,-73.97178000000001,Private room,90,1,6,2017-04-07,0.19,1,0
20020,16026815,NEW RENO HUGE PRIVATE BED&BATH PLUS TERRACE,104254967,Anna,Queens,Long Island City,40.755590000000005,-73.9208,Private room,95,2,62,2019-07-01,1.96,1,118
20033,16037576,Large Private Room in Upper East Side,85294325,Phillip,Manhattan,Upper East Side,40.77128,-73.95787,Private room,80,4,19,2018-11-24,0.6,1,0
20034,16037703,Private roof deck - 18 min subway to Manhattan,8788534,Maayan,Brooklyn,Bushwick,40.689029999999995,-73.91828000000001,Entire home/apt,84,4,88,2019-07-01,2.88,1,155
20035,16039453,The Blue Floaty Studio,86887132,Nepreil,Queens,Jamaica,40.69469,-73.78196,Entire home/apt,99,2,13,2019-06-30,1.71,2,365
20039,16048422,Cute Greenpoint room,25599837,Louise,Brooklyn,Greenpoint,40.734190000000005,-73.95675,Private room,60,3,1,2017-01-02,0.03,1,0
20042,16050505,1 Bedroom Apartment with Balcony in Brooklyn,104500369,Eric,Brooklyn,Bedford-Stuyvesant,40.695190000000004,-73.95107,Entire home/apt,75,1,3,2016-11-29,0.09,1,0
20043,16050862,Private Bedroom & bath - Huge Apt in Williamsburg,17995733,Idit,Brooklyn,Williamsburg,40.71683,-73.94448,Private room,75,10,0,,,1,0
20045,16053606,Huge Bedroom in the Upper West near Central Park,4372057,Rafael,Manhattan,Upper West Side,40.77815,-73.97574,Private room,88,7,3,2017-05-31,0.1,1,0
20048,16054732,Charming apt in Bed-Study! Central location,4233535,Mariam,Brooklyn,Bedford-Stuyvesant,40.68376,-73.95851,Private room,60,1,0,,,1,0
20051,16055506,Cozy private studio 10m fr LGA 30m to Manhattan,104558512,Olenka,Queens,Maspeth,40.7322,-73.89944,Entire home/apt,86,2,78,2019-06-29,2.55,1,149
20052,16056111,A Touch of Modern,36420662,Marc,Brooklyn,Williamsburg,40.70775,-73.94611,Private room,75,3,3,2017-04-29,0.11,1,0
20053,16056317,Cozy home away from home,104568045,Luisa,Bronx,Morris Heights,40.85018,-73.9167,Private room,55,2,0,,,1,364
20055,16058082,"Private Room in Bronx NY, Manhattan",104584267,Evguenia,Bronx,Morris Heights,40.848620000000004,-73.92412,Private room,75,1,3,2019-05-19,0.32,1,365
20057,16063467,"Spacious Modern 1-bedroom in Greenpoint w/TV, heat",2332386,Ariel,Brooklyn,Greenpoint,40.73469,-73.95527,Entire home/apt,86,4,2,2017-03-17,0.06,1,0
20059,16064539,"MARTIAL LOFT 3: REDEMPTION (upstairs, 1st room)",15787004,Martial Loft,Brooklyn,Bushwick,40.69467,-73.923,Private room,59,3,11,2019-06-22,0.46,5,0
20061,16066223,"Spacious, quiet 1 br apt in beautiful Inwood!",1713011,Natasha,Manhattan,Inwood,40.86757,-73.92699,Entire home/apt,89,14,14,2019-05-13,0.57,1,4
20062,16066417,Brooklyn Getaway,27294350,Jocelyn,Brooklyn,Bushwick,40.693690000000004,-73.9291,Private room,55,3,0,,,1,0
20064,16067816,Sunny Sunset Park Apt,17285612,Jessica,Brooklyn,Sunset Park,40.64908,-74.01418000000001,Entire home/apt,75,4,5,2018-08-18,0.16,1,0
20066,16068281,Spacious & Light room in hip Lower East Side,13324284,Rob,Manhattan,Chinatown,40.71608,-73.99233000000001,Private room,95,4,1,2017-01-06,0.03,1,0
20070,16069925,Great location in NYC!,13599766,David,Manhattan,Morningside Heights,40.80325,-73.96174,Private room,80,8,3,2018-06-03,0.1,1,79
20071,16071397,Small Private Room in Gramercy/East Village,7555939,Chelsea,Manhattan,Gramercy,40.73257,-73.98234000000001,Private room,65,5,7,2018-09-15,0.26,1,0
20072,16072214,"One of a kind, entire Brooklyn apartment",49336986,Tor,Brooklyn,Flatbush,40.64111,-73.95666999999999,Entire home/apt,98,2,27,2019-06-09,0.96,1,168
20074,16081021,Artist Welcome! Huge room w/ private office,9563496,Jenny,Queens,Ridgewood,40.71032,-73.91461,Private room,69,7,0,,,1,0
20075,16081134,Well connected private room,24630962,Ercio,Brooklyn,Williamsburg,40.70627,-73.94946999999999,Private room,70,10,17,2018-03-13,0.61,1,0
20080,16083168,Private Room close to JFK & Manhattan,104816559,Cecily,Brooklyn,Bergen Beach,40.6266,-73.90375,Private room,85,3,30,2019-07-01,1.15,1,90
20087,16085817,"Brand New Modern Luxury Apt, Room A",104835356,Jerry,Brooklyn,Sunset Park,40.65563,-74.00197,Private room,73,1,10,2019-05-16,0.36,3,121
20088,16086039,The Coziest Bedroom of The Upper West Side,104838182,Larissa,Manhattan,Upper West Side,40.8013,-73.96669,Private room,85,7,14,2019-05-18,0.51,1,0
20089,16086320,"Brand New Modern Luxury Apt, Room B",104835356,Jerry,Brooklyn,Sunset Park,40.65477,-74.001,Private room,69,1,32,2019-06-16,1.14,3,292
20091,16086891,"Brand New Modern Luxury Apt, Room C",104835356,Jerry,Brooklyn,Sunset Park,40.65508,-74.00188,Private room,66,1,24,2019-06-15,0.8,3,324
20097,16095115,Walk through room close to everything,62828813,Kate,Manhattan,Lower East Side,40.713390000000004,-73.98926,Private room,69,3,47,2019-05-22,1.5,1,217
20098,16095512,"Large & Comfortable, Close to Train",15793354,Ebone,Brooklyn,Crown Heights,40.66675,-73.92958,Entire home/apt,73,2,4,2017-06-13,0.16,1,0
20106,16099007,Comfortable room and very clean!,104885443,Maiko,Queens,Astoria,40.768190000000004,-73.92755,Private room,85,2,57,2019-06-22,1.86,2,306
20114,16108194,"Quiet, Clean Room in Amazing Location!",2642093,Paloma,Brooklyn,Greenpoint,40.73124,-73.95527,Private room,75,5,1,2017-10-04,0.05,1,0
20120,16113842,Private room on Lovely block in Greenpoint,3842134,Dawn,Brooklyn,Greenpoint,40.726409999999994,-73.94657,Private room,59,20,7,2019-04-28,0.27,3,342
20126,16122024,B & B in NYC!!,66915031,Sharon,Manhattan,Washington Heights,40.84657,-73.9357,Private room,65,2,55,2019-06-11,5.54,1,5
20127,16122082,Manhattan Landmark Sunny South facing Quiet Studio,7245581,Michael,Manhattan,Washington Heights,40.83493,-73.93859,Entire home/apt,68,150,4,2019-03-04,0.25,19,338
20128,16122223,Superb master bedroom on the Upper West Side,3740293,Paolo,Manhattan,Upper West Side,40.78859,-73.97568000000001,Private room,60,14,1,2017-05-23,0.04,1,0
20137,16133101,Sunny Room in Bed Stuy Brooklyn,1626704,Meghan,Brooklyn,Bedford-Stuyvesant,40.69512,-73.94978,Private room,75,2,55,2018-12-30,1.95,1,0
20139,16133543,Beautiful  room in a Private House in Brooklyn,105239473,Joseph,Brooklyn,Cypress Hills,40.682390000000005,-73.89319,Private room,65,3,22,2019-01-01,0.7,1,89
20140,16134738,Brooklyn Bedroom Near Subway with Washer/Dryer,9372363,Tj,Brooklyn,Borough Park,40.614259999999994,-73.97746,Private room,65,3,8,2019-06-18,0.26,2,40
20143,16135897,LARGE ROOM lots of privacy in a 4 bedroom apt,104700532,Sehai,Brooklyn,Bedford-Stuyvesant,40.69383,-73.94326,Private room,55,1,1,2017-01-01,0.03,1,6
20144,16136213,Sunlit Brooklyn Bedroom w/ Private Entrance,1886695,Ronald,Brooklyn,Bushwick,40.68338,-73.9078,Private room,70,2,16,2019-06-30,0.87,1,29
20155,16144596,Spacious Room in 2BR Sugar Hill apartment,105349749,Mattie,Manhattan,Harlem,40.82349,-73.94053000000001,Private room,80,2,10,2019-06-28,0.32,1,8
20165,16147405,Private room in Williamsburg,32545798,Sasha,Brooklyn,Williamsburg,40.71329,-73.96223,Private room,60,2,7,2017-06-12,0.23,5,0
20168,16148141,A charming Art-deco upper Manhattan,105384236,Aleksandra,Manhattan,Washington Heights,40.85425,-73.93585,Private room,80,1,11,2019-06-02,0.6,1,31
20173,16149186,Cozy private room in the Bronx!,105375380,Yesenia,Bronx,Woodlawn,40.89743,-73.86983000000001,Private room,68,2,1,2018-05-19,0.07,2,39
20178,16156753,Quiet Bedroom with Own bathroom Near City,105455587,Lisa,Queens,Forest Hills,40.717459999999996,-73.85667,Private room,60,1,0,,,1,0
20181,16158270,"Studio w/EIK & Backyard, 23 Minutes to Manhattan",105310740,Margareth,Brooklyn,Bedford-Stuyvesant,40.683009999999996,-73.95305,Entire home/apt,76,30,7,2019-06-29,0.27,3,310
20184,16159778,Cozy room in Williamsburg,13483196,Noelle,Brooklyn,Williamsburg,40.71212,-73.96086,Private room,90,1,0,,,1,0
20189,16161688,Big Room in Cool Williamsburg Loft - Long Stays,415660,Carmen,Brooklyn,Williamsburg,40.71332,-73.96585,Private room,85,6,7,2019-05-27,0.23,2,19
20196,16162933,Bronx Bed and Breakfast,101289150,David & Elaine,Bronx,Castle Hill,40.82286,-73.84765,Entire home/apt,86,2,86,2019-06-10,2.76,1,171
20197,16163275,Super Large & Cozy One Bedroom Apartment,78433586,Fayth,Queens,Astoria,40.76001,-73.91865,Entire home/apt,95,2,9,2017-08-26,0.29,1,212
20202,16164264,**Cozy Room In Hip Ultra Location LES/NOLITA**,105511610,Laura,Manhattan,Lower East Side,40.719159999999995,-73.99229,Private room,98,2,76,2019-06-24,2.42,1,46
20206,16164699,"home away from home :-) English, русский, עברית",42814202,Irisha,Queens,Fresh Meadows,40.742709999999995,-73.78749,Entire home/apt,94,1,18,2019-05-02,0.6,3,173
20208,16165498,"Private, Clean, Spacious Room with Full Bathroom",28875304,Sebastian,Brooklyn,Bushwick,40.688559999999995,-73.91503,Private room,85,4,4,2019-01-02,0.13,2,8
20210,16170544,Amazing studio in the heart of chelsea!,86115767,Liad,Manhattan,Chelsea,40.74485,-74.00186,Entire home/apt,60,1,124,2019-07-04,3.94,1,86
20213,16171868,"Private room in Bushwick, 20 minutes to Manhattan!",73447493,Alana,Brooklyn,Bedford-Stuyvesant,40.69587,-73.93406999999999,Private room,60,2,37,2019-06-24,1.18,1,90
20214,16172073,Sunny renovated 1 BR in Brooklyn by Prospect Park,105572605,Peter,Brooklyn,Flatbush,40.64745,-73.96207,Entire home/apt,72,1,15,2019-06-23,3.13,1,1
20216,16172498,Cozy and quiet room on Broadway 2!,102383709,Mark & Will,Manhattan,Harlem,40.830690000000004,-73.94779,Private room,58,4,131,2019-06-26,4.17,2,115
20220,16174233,QUIET OASIS IN THE MIDDLE OF MANHATTAN NYC,9293730,Inna,Manhattan,Upper East Side,40.76982,-73.95697,Entire home/apt,89,30,11,2019-06-22,0.4,16,261
20221,16174929,Cosy Room in Williamsburg House,22432953,Charles-Hugo,Brooklyn,Williamsburg,40.70816,-73.94821999999999,Private room,55,4,3,2017-05-05,0.1,1,0
20223,16175456,Large luxury private room in Williamsburg!,1314045,Tim,Brooklyn,Williamsburg,40.713409999999996,-73.94824,Private room,99,1,230,2019-07-05,7.28,3,353
20230,16179502,Charming room well located !!!!,13325936,Madi,Manhattan,East Harlem,40.79275,-73.94191,Private room,60,5,1,2017-01-02,0.03,1,0
20231,16179862,Clean and Comfy Private Bedroom,95766078,Alex,Brooklyn,Bedford-Stuyvesant,40.68367,-73.95101,Private room,75,1,0,,,2,0
